epoch acc_val acc_tra
1 0.22500000000000012 0.2822569444444768
2 0.2650000000000001 0.35201388888893215
3 0.2600000000000001 0.4383680555556123
4 0.29000000000000015 0.3466666666667091
5 0.28500000000000014 0.5353125000000719
6 0.29500000000000015 0.5420138888889618
7 0.31000000000000016 0.6587847222223134
8 0.29000000000000015 0.6907291666667629
9 0.24500000000000013 0.7656944444445524
10 0.28000000000000014 0.6996180555556532
11 0.2550000000000001 0.8493402777778988
12 0.2650000000000001 0.8289930555556734
13 0.23500000000000013 0.8554861111112331
14 0.2650000000000001 0.8825347222223484
15 0.2600000000000001 0.8737152777779026
16 0.27000000000000013 0.9159722222223536
17 0.2600000000000001 0.8900000000001274
18 0.24000000000000013 0.889027777777905
19 0.2500000000000001 0.927465277777911
20 0.2650000000000001 0.9226041666667991
21 0.24000000000000013 0.9389930555556906
22 0.28500000000000014 0.9407986111112464
23 0.29500000000000015 0.9376736111112459
24 0.24500000000000013 0.9287500000001334
25 0.28000000000000014 0.9415625000001354
26 0.2650000000000001 0.9482986111112476
27 0.2650000000000001 0.9459027777779139
28 0.29000000000000015 0.9264583333334664
29 0.24500000000000013 0.9446527777779137
30 0.27500000000000013 0.9517013888890259
31 0.24500000000000013 0.9478125000001364
32 0.27500000000000013 0.9502430555556923
33 0.28500000000000014 0.9512152777779147
34 0.2600000000000001 0.9492013888890255
35 0.2600000000000001 0.9496527777779145
36 0.2550000000000001 0.9557986111112488
37 0.29000000000000015 0.9556597222223598
