epoch acc_val acc_tra
1 0.27000000000000013 0.2775694444444596
2 0.2550000000000001 0.27982638888890354
3 0.2400000000000001 0.3098611111111293
4 0.24000000000000005 0.31437500000001894
5 0.24000000000000005 0.30618055555557305
6 0.27500000000000013 0.31125000000001835
7 0.255 0.3340625000000208
8 0.2450000000000001 0.32552083333335274
9 0.23500000000000004 0.32250000000001955
10 0.2350000000000001 0.3526388888889109
11 0.2700000000000001 0.3062152777777959
12 0.24500000000000005 0.33479166666668747
13 0.2400000000000001 0.3514930555555778
14 0.2400000000000001 0.3700000000000238
15 0.2450000000000001 0.3619791666666899
16 0.2400000000000001 0.37510416666669083
17 0.2500000000000001 0.378819444444469
18 0.2550000000000001 0.38496527777780365
19 0.2600000000000001 0.38145833333335866
20 0.24000000000000005 0.39201388888891436
21 0.2450000000000001 0.3864930555555807
22 0.25000000000000006 0.3925000000000261
23 0.2300000000000001 0.369375000000023
24 0.2500000000000001 0.4046875000000277
25 0.25500000000000006 0.39364583333335934
26 0.27000000000000013 0.38822916666669205
27 0.2650000000000001 0.4125347222222504
28 0.27000000000000013 0.3939583333333593
29 0.2600000000000001 0.42444444444447404
30 0.2500000000000001 0.4046875000000278
31 0.2650000000000001 0.36496527777780136
32 0.2600000000000001 0.38326388888891433
33 0.26000000000000006 0.3906250000000258
34 0.2400000000000001 0.4307638888889191
35 0.2650000000000001 0.4465625000000317
36 0.27000000000000013 0.44211805555558714
37 0.2600000000000001 0.43663194444447506
38 0.27000000000000013 0.420104166666696
39 0.2400000000000001 0.46743055555559
40 0.2450000000000001 0.477708333333369
41 0.27000000000000013 0.4396180555555863
42 0.27500000000000013 0.45746527777781076
43 0.2650000000000001 0.4396875000000313
44 0.28500000000000014 0.48850694444448156
45 0.2500000000000001 0.5131944444444844
46 0.2300000000000001 0.44211805555558725
47 0.2600000000000001 0.5023958333333716
48 0.25500000000000006 0.5107291666667054
49 0.2500000000000001 0.48569444444448134
50 0.2600000000000001 0.5313541666667084
51 0.2650000000000001 0.5416666666667098
52 0.2500000000000001 0.5377083333333756
53 0.2400000000000001 0.5480902777778215
54 0.2500000000000001 0.5482638888889328
55 0.2550000000000001 0.5384027777778202
56 0.25000000000000006 0.530798611111153
57 0.2450000000000001 0.5677430555556017
58 0.2550000000000001 0.5805208333333809
59 0.27000000000000013 0.588437500000049
60 0.2600000000000001 0.554583333333378
61 0.2550000000000001 0.560868055555601
62 0.2400000000000001 0.5688541666667127
63 0.26000000000000006 0.5876736111111598
64 0.2450000000000001 0.5685416666667132
65 0.2400000000000001 0.6117013888889412
66 0.2400000000000001 0.608333333333385
67 0.2350000000000001 0.5838888888889371
68 0.2550000000000001 0.6147222222222751
69 0.2600000000000001 0.617500000000053
70 0.2600000000000001 0.5499652777778222
71 0.24500000000000005 0.6304166666667218
72 0.2450000000000001 0.66531250000006
73 0.2500000000000001 0.6431597222222789
74 0.27000000000000013 0.6061111111111623
75 0.2550000000000001 0.6547569444445029
76 0.2400000000000001 0.6762500000000614
77 0.2500000000000001 0.6871875000000636
78 0.2550000000000001 0.696423611111176
79 0.2450000000000001 0.6672569444445048
80 0.24500000000000005 0.6653125000000599
81 0.2350000000000001 0.710937500000067
82 0.24000000000000005 0.6630902777778379
83 0.2500000000000001 0.6957986111111754
84 0.2400000000000001 0.6742361111111723
85 0.26000000000000006 0.6990277777778425
86 0.24500000000000005 0.7004861111111764
87 0.2500000000000001 0.7104513888889559
88 0.2350000000000001 0.7069791666667327
89 0.2450000000000001 0.7169444444445121
90 0.25000000000000006 0.7359027777778486
91 0.25000000000000006 0.7562847222222959
92 0.23500000000000004 0.7404513888889603
93 0.2400000000000001 0.7201041666667353
94 0.24500000000000005 0.7688888888889647
95 0.2450000000000001 0.7652430555556308
96 0.2400000000000001 0.7695486111111868
97 0.2500000000000001 0.7532986111111847
98 0.25000000000000006 0.7900000000000791
99 0.26500000000000007 0.7692708333334092
100 0.2450000000000001 0.7879513888889677
