epoch acc_val acc_tra
1 0.2250000000000001 0.29131944444446084
2 0.30000000000000016 0.3364583333333538
3 0.2650000000000001 0.39659722222224925
4 0.27500000000000013 0.3661458333333569
5 0.2650000000000001 0.4693055555555901
6 0.2650000000000001 0.4789236111111472
7 0.2600000000000001 0.4598263888889223
8 0.27000000000000013 0.5086805555555945
9 0.28500000000000014 0.5462500000000436
10 0.28000000000000014 0.5672222222222689
11 0.29000000000000015 0.5842013888889368
12 0.30000000000000016 0.6102083333333858
13 0.29000000000000015 0.6432291666667237
14 0.27000000000000013 0.6458680555556127
15 0.27000000000000013 0.5917013888889379
16 0.29000000000000015 0.6442708333333907
17 0.29000000000000015 0.6479166666667244
18 0.28500000000000014 0.6322916666667222
19 0.27500000000000013 0.7166666666667344
20 0.2650000000000001 0.6656250000000598
21 0.2650000000000001 0.7353472222222928
22 0.29000000000000015 0.7293402777778476
23 0.2650000000000001 0.7677083333334093
24 0.27500000000000013 0.7582986111111852
25 0.27500000000000013 0.7510069444445177
26 0.27500000000000013 0.80013888888897
27 0.28000000000000014 0.7937152777778578
28 0.28000000000000014 0.8079513888889713
29 0.27000000000000013 0.7377430555556268
30 0.27500000000000013 0.7952083333334137
31 0.29000000000000015 0.8209722222223069
32 0.28500000000000014 0.8338541666667533
33 0.2600000000000001 0.8158333333334172
34 0.27500000000000013 0.8034027777778595
35 0.27000000000000013 0.8550694444445347
36 0.27500000000000013 0.8328472222223089
37 0.26500000000000007 0.8615972222223139
38 0.2600000000000001 0.8126388888889723
39 0.2600000000000001 0.8601041666667578
40 0.27000000000000013 0.8922222222223191
41 0.2600000000000001 0.8650347222223146
42 0.28000000000000014 0.8898958333334299
43 0.25500000000000006 0.8792361111112058
44 0.30000000000000016 0.8809722222223171
45 0.2600000000000001 0.8781944444445389
46 0.26500000000000007 0.9030208333334322
47 0.2500000000000001 0.900694444444543
48 0.28000000000000014 0.9094791666667666
49 0.2650000000000001 0.9081944444445444
50 0.24000000000000007 0.893854166666764
51 0.2450000000000001 0.9046875000000992
52 0.27500000000000013 0.926875000000103
53 0.2550000000000001 0.9226388888889911
54 0.27000000000000013 0.9219791666667689
55 0.2700000000000001 0.8958333333334307
56 0.24500000000000008 0.9275000000001031
57 0.26500000000000007 0.9317013888889928
58 0.2700000000000001 0.9091666666667667
59 0.2450000000000001 0.9150694444445455
60 0.255 0.9284722222223255
61 0.22500000000000003 0.9374652777778827
62 0.23500000000000007 0.9343402777778823
63 0.2600000000000001 0.9279861111112144
64 0.2700000000000001 0.9404861111112166
65 0.2600000000000001 0.921250000000102
66 0.2550000000000001 0.9384722222223273
67 0.2600000000000001 0.9240972222223247
68 0.23500000000000001 0.9395833333334387
69 0.25500000000000006 0.9398958333334387
70 0.25500000000000006 0.9391319444445496
71 0.22500000000000003 0.9339930555556598
72 0.2600000000000001 0.9475000000001068
73 0.24500000000000005 0.9439236111112173
74 0.24000000000000005 0.942048611111217
75 0.25500000000000006 0.9431250000001059
76 0.22000000000000008 0.9327777777778818
77 0.24500000000000005 0.9452777777778844
78 0.24000000000000002 0.9441666666667728
79 0.25000000000000006 0.9401388888889943
80 0.24500000000000005 0.9426041666667727
81 0.2500000000000001 0.9490972222223293
82 0.25500000000000006 0.9473611111112179
83 0.24500000000000002 0.9500347222223294
84 0.23500000000000004 0.8967708333334308
85 0.2600000000000001 0.9359375000001047
86 0.2600000000000001 0.9480555555556625
87 0.24500000000000005 0.9044444444445435
88 0.24000000000000005 0.9484722222223292
89 0.25000000000000006 0.9530208333334412
90 0.24000000000000005 0.9531944444445521
91 0.2650000000000001 0.9475347222223288
92 0.25 0.9488541666667736
93 0.2500000000000001 0.9492708333334404
94 0.2650000000000001 0.9513888888889963
95 0.25500000000000006 0.953611111111219
96 0.25000000000000006 0.9521180555556631
97 0.255 0.9551736111112193
98 0.23500000000000004 0.9521180555556631
99 0.2500000000000001 0.9543055555556635
100 0.25000000000000006 0.9532986111112189
